id,text,selected_text,sentiment
2786,মোসাদ্দেক সাব্বির থেকে ১ হজার গুন ভাল অপশন।,মোসাদ্দেক সাব্বির থেকে ১ হজার গুন ভাল অপশন।,negative
2788,"মোসাদ্দেক সানজামুল হটাও,আঃ রাজ্জাক আর সাব্বিরকে দলে ভেড়াও,","মোসাদ্দেক সানজামুল হটাও,আঃ রাজ্জাক আর সাব্বিরকে দলে ভেড়াও,",negative
2782,মোসাদ্দেক বাদ সাব্বির ইন.,মোসাদ্দেক বাদ সাব্বির ইন.,negative
2628,মেনু খুব সীমিত - আমি মনে করি আমরা 4 বা 5 এনট্রিস গণনা করি।,মেনু খুব সীমিত ,negative
2747,"মিরপুর উইকেট ম্যাজিক ৮২ রানে অলআউট,,বাংলাদেশ,","মিরপুর উইকেট ম্যাজিক ৮২ রানে অলআউট,,বাংলাদেশ,",negative
2650,মাহমুদুল্লাহ হচ্ছে বাংলাদেশ ক্রিকেটের মীরজাফর।,মাহমুদুল্লাহ হচ্ছে বাংলাদেশ ক্রিকেটের মীরজাফর।,negative
5151,"আন্নেরে নানী সংসদে মানায় না, নির্বাচন করে কবে আসলেন,। দুর্নীতি করে সংসদে এসে বড় বড় কথা বলাই যায়,। তানা হলে আপনাদের রাজপথে ভিক্ষা করতে হবে,। ফালতু বান্দরের মত কথা কয় পাগল ছাগলের মত স্টুপিড অযোগ্য অবৈধ হিজরা মন্ত্রী",মানায় না,negative
5127,আমাদের কথায় সরকারের কিছু যায় মাথা মোটা গুলা যে টেকনোলোজির আগা মাথাও ড্যাম,মাথা মোটা ,negative
2655,হাতুরুকে নিয়ে মাত্রাতিরিক্ত ভাবাভাবির কিছু নেই।,মাত্রাতিরিক্ত ভাবাভাবির কিছু নেই।,negative
5146,মাগি পাগল হয়ছে গেছে,পাগল হয়ছে গেছে,negative
5147,মতিয়ার মুখে জুতা মারবো জনোগন,মতিয়ার মুখে জুতা মারবো জনোগন,negative
5152,মতিয়া মাগি যদি যোদ্ধ করে তাহলে মাগি মরেনি কেনো,মতিয়া মাগি যদি যোদ্ধ করে তাহলে মাগি মরেনি কেনো,negative
2596,সিনিয়রদের এই ভুল গুলো মেনে নেওয়া যায় না।।।।।,ভুল গুলো মেনে নেওয়া যায় না,negative
5114,ভাত পায়না চা খায়,ভাত পায়না চা খায়,negative
5119,ভাওতাবাজি কথা কলে ভিউয়ার আর সাবস্ক্রাইব বাড়ানো টা ও আমরা বুঝে গেছি।,ভাওতাবাজি কথা কলে ,negative
5124,ভাইয়া খুশি হুননি মনে হয়!,ভাইয়া খুশি হুননি মনে হয়!,negative
5115,ভাই মিডিয়া যদি নিউজ গুলা প্রচার না করে তাহলে আপনি কেমনে পাইলেন এইসব তথ্য? এইডা আবার বলিয়েন নাহ যে স্বপ্নে পাইছেন।,ভাই মিডিয়া যদি নিউজ গুলা প্রচার না করে ,negative
2741,ভাই এটা কি খেলা না হাজিরা দেওয়া,ভাই এটা কি খেলা না হাজিরা দেওয়া,negative
2720,"এটা প্রথম দিকে বন্ধ করে,এটি একটি পরিবর্তিত এবং ব্যস্ত রেস্টুরেন্ট।",ব্যস্ত ,negative
2613,বেটা উয়েকেট পিচে ছাগল দিয়ে বল করালে ও উয়েকেট পাওয়া যায় এটা এখন সবাই বোঝে।,বেটা উয়েকেট পিচে ছাগল দিয়ে বল করালে ও উয়েকেট পাওয়া যায় ,negative
5126,বেকার নিওজ খায়া কাম নাই তর,বেকার নিওজ খায়া কাম নাই তর,negative
2787,রাজ্জাকের সাথে বেঈমানী করেছে বিসিবি,বেঈমানী ,negative
2709,বিসিবির পুটকি তে রড ঢুকাতে মন চাই,বিসিবির পুটকি তে রড ঢুকাতে মন চাই,negative
2749,ব্যাটিং বিপর্যয় বাংলা দেশের ।।,বিপর্যয় ,negative
2711,বিজয় কে আর জাতীয় দলে দেখতে চাইনা,বিজয় কে আর জাতীয় দলে দেখতে চাইনা,negative
2755,"বিজয় ,নাসির ,মামহুদুল্লা এরা জাতীয় ধারাবাহিক খারাপ খেলে ,এদের বাদ দেওয়া হোক","বিজয় ,নাসির ,মামহুদুল্লা এরা জাতীয় ধারাবাহিক খারাপ খেলে ,এদের বাদ দেওয়া হোক",negative
2727,বাঁশ টা ঠিক মতই দিবো,বাঁশ টা ঠিক মতই দিবো,negative
5109,বালের রাজনীতি করে মানুষের জীবন শেষ করে দিচ্ছে। সামনে রোজা এর থেকে কিছু টাকা নিয়ে যদি গরীবদের খাওয়াতো।,বালের রাজনীতি,negative
5145,বালের চেতনার কারনেই এই অবস্থা :P,বালের চেতনার কারনেই এই অবস্থা ,negative
2652,বাংলাদেশ সিরিজটিতে গো হারা হারবে।,বাংলাদেশ সিরিজটিতে গো হারা হারবে।,negative
2708,বাংলা দেশের ব্যাটিং বিপর্যয় ।।ভাল লক্ষণ নয় ।।,বাংলা দেশের ব্যাটিং বিপর্যয় ।।ভাল লক্ষণ নয় ।।,negative
2734,বাংলা দেশ হারবে আজ ।,বাংলা দেশ হারবে আজ ।,negative
2724,কোচ কোন বাল ঈ না সেটা প্রমাণ করেছে আমাদের টাইগার রা-,বাল না ,negative
5149,রাজাকার রা জে মুক্তিযোদ্ধার সর্টিফফিকেট নিযে় বসে আছে ওইটা দেখেনা মতিয়া চৌধুরী ?ওরা কি ওর বাপ লাগে ?,বাপ লাগে,negative
5122,এত কিছু হয়েছে অতচ বাঙ্গালি কি।ছুই জানে না।,বাঙ্গালি কি।ছুই জানে না,negative
2606,"বাংঙালীকে তেল দিতে নেই। ভালো খেলছে, ধন্যবাদ।",বাংঙালীকে তেল দিতে নেই। ,negative
5118,রাইট বলেছেন বাংগালী আবাল তাই যে যা বলে সবাই তাই মানে,বাংগালী আবাল তাই যে যা বলে সবাই তাই মানে,negative
2588,বেগম মতিয়া কে বহিস্কার করা হোক,বহিস্কার করা হোক,negative
135,শেফ থেকে হাট বন্ধ,বন্ধ,negative
2667,শুধু স্পিন দিয়ে প্রতিপক্ষ কে ঘায়েল করার সট্র্যটেজি বনধ হওয়া দরকার |,বনধ হওয়া দরকার,negative
5113,বড়লোকের সরকার,বড়লোকের সরকার,negative
2599,দুই ইনিংসে বড় জোর 200 ইনিংস পরাজয় কাছাকাছি।,বড় জোর 200 ইনিংস পরাজয় কাছাকাছি,negative
5153,"বঙ্গবন্ধুর চামড়া দিয়ে ঢুগডুগি খেলবে বলে,আজ মুক্তিযুদ্ধেরর ছবক দেয়",বঙ্গবন্ধুর চামড়া দিয়ে ঢুগডুগি ,negative
4468,নো নো ফিনিশিং টা হলো না,ফিনিশিং টা হলো না,negative
2752,হায় আগের ফর্ম যেন না হ্য়।,ফর্ম যেন না ,negative
2635,প্রত্যাশা বড় ব্যাটিং বিপর্যয়ে না পড়ে যায় দল,প্রত্যাশা বড় ব্যাটিং বিপর্যয়ে না পড়ে যায় দল,negative
2662,"সাব্বির, নাসির, এনামুল তোমাদের বলছি তোমরা যদি তোমাদের মায়ের বুকের দুধ একফোটা খেয়ে থাকো তাহলে দলে ঢোকার ইচ্ছা প্রকাশ কখনো করবে না",প্রকাশ কখনো করবে না,negative
5133,পালতু বিড়িও,পালতু বিড়িও,negative
2785,দল গঠনে বাংলাদেশ এখনো প্রফেশনাল হতে পারলো না। অদ্ভুত,পারলো না।,negative
5154,পাগোল হয়ে গেছে পাবনায় নেওয়া হক।,পাগোল হয়ে গেছে ,negative
5108,'পাগলে কয় কি আর ছাগলেরা খায় কি'! !!!!!,পাগলে কয় কি আর ছাগলেরা খায় কি'! !!!!!,negative
5148,"কয়া যা মনে যা কয়, একবার খমতার থিকা নাম, পরে দেখবি হিটলার সেকেন্ড হয়া যাইব",পরে দেখবি হিটলার সেকেন্ড হয়া যাইব,negative
2772,নির্বাচকরা সেই হাথুরুর সময় থেকে এখনো পর্যন্ত উপযুক্ত একাদশ গঠন করেনি।,নির্বাচকরা সেই হাথুরুর সময় থেকে এখনো পর্যন্ত উপযুক্ত একাদশ গঠন করেনি।,negative
2694,তামিম খেললে বেশ...না খেললে সব শেষ। আজ তার জলন্ত প্রমাণ।,না খেললে ,negative
726,না !!,না,negative
2743,নতুন বছরের নতুন চমক দেখলাম।আমাদের এই টিম সবি পারে।,নতুন বছরের নতুন চমক দেখলাম।আমাদের এই টিম সবি পারে।,negative
4463,সাফা কবির ন লাইক লুক,ন লাইক লুক,negative
2784,"খেলুক রাজ্জাক, ধ্বংস করে দিক লংকান ব্যাটিং স্থম্ভ।",ধ্বংস করে ,negative
2723,হাতুরের হার্টের ধুকধুকানি মনে হয় শুরু হয়ে গেছে।,ধুকধুকানি ,negative
2616,ধর্যের ফল যে সবসময় মিষ্টি হয় তার প্রমাণ হল রাজ্জাক ভাই।,ধর্যের ফল যে সবসময় মিষ্টি হয় তার প্রমাণ হল রাজ্জাক ভাই।,negative
5136,দেশে এখন চোর লীগ,দেশে এখন চোর লীগ,negative
2750,তোমার নাক আমার মতো  দেখি না ...,দেখি না ...,negative
2777,"দেখা যেতে পারে একথা বললে চলবেনা, ওকে একাদশে মাঠে দেখতে চাই।","দেখা যেতে পারে একথা বললে চলবেনা, ওকে একাদশে মাঠে দেখতে চাই।",negative
2614,"মামু, চাচা নেই বলে অবহেলিত ক্রিকেটার আব্দুর রাজ্জাক কে, দীর্ঘ দিন থেকে জাতীয় টিমে নেওয়া হয়নি,","দীর্ঘ দিন থেকে জাতীয় টিমে নেওয়া হয়নি,",negative
2615,আঃ রাজ্জাককে জানি না কেন এতোদিন দলের বাইরে রেখেছিলেন নির্বাচকরা।,দলের বাইরে রেখেছিলেন নির্বাচকরা।,negative
5156,ঔ মতিয়া তুর বিচার ও বাংলার জমিনে হবে ইনশা আল্লাহু,তুর বিচার ও বাংলার জমিনে হবে ,negative
2659,তিন ফুটিয়া গান‍্ডু টা কোথায়? ভারত হারলে কর ভালো ঘুম হতো,তিন ফুটিয়া গান‍্ডু টা কোথায়,negative
2595,ব্যাট ধরার আগেই তিন জন আউট হাইরে শেখ হাসিনার বাংলাদেশ,তিন জন আউট হাইরে,negative
2761,"তারা আমদের এটি জন্য জিজ্ঞাসা না করা পর্যন্ত,এটি আমাদের ডিনার বিশেষ দিন না।","তারা আমদের এটি জন্য জিজ্ঞাসা না করা পর্যন্ত,এটি আমাদের ডিনার বিশেষ দিন না।",negative
2731,তামিমের কপালে আজো একটা যোগ্য সঙ্গী জুটলো না। অভাগা তামিম।,তামিমের কপালে আজো একটা যোগ্য সঙ্গী জুটলো না। অভাগা তামিম।,negative
2589,মুসফিক আর তামিমের বেটিং তান্ড়বে কুহিলির জিব্বহাটা শুকিয়ে গেছে গরুর মুত খাওয়ার জন্য,তান্ড়বে কুহিলির জিব্বহাটা শুকিয়ে গেছে গরুর মুত খাওয়ার জন্য,negative
4981,সুভাষ কে ডিম থেরাপি দেবে একদিন ছাএ লীগ।,ডিম থেরাপি দেবে একদিন ছাএ লীগ,negative
5105,"ডিজিটাল দুর্নীতি। সাবাস বাংলাদেশ, কাংগালদেশ হতে আর বাকী নেই।",ডিজিটাল দুর্নীতি কাংগালদেশ হতে আর বাকী নেই,negative
2722,স্বীকৃতি পেতে আমাদের টেবিলের কাছে এসেছিলো টাট্টুর বাইরে পুড়িয়ে ফেলা হয়েছিল।,টাট্টুর ,negative
5104,আমি মনে করি যে টাকা স্যাটেলায়িট তৈরি করছে টাকা গুলা নষ্ট বাংলাদেশের মানুষ যদি বিড়ি কিনে খেতো টাকা গুলো দিয়ে তাও কাছে আসতো,টাকা গুলা নষ্ট বাংলাদেশের মানুষ যদি বিড়ি কিনে খেতো,negative
2753,টাইগার শুইয়া গেছে ।,টাইগার শুইয়া গেছে ।,negative
2760,ঝুঁকিপূর্ণ হাঁটাহাঁটিও,ঝুঁকিপূর্ণ ,negative
2716,জোড়াতালি রান দিয়ে বাংলাদেশ জিতে গেছে,জোড়াতালি ,negative
2661,সাত জন স্পিনার দিয়ে মাঠে বোতল টানানো যায় ম্যাচ জেতা যায় না,জেতা যায় না,negative
5053,তুই জারজ সন্তান,জারজ সন্তান,negative
,শেষটা ভাল ছিল না,ছিল না,negative
5144,ছিঃ ছিঃ বাংলাদেশ!!,ছিঃ ছিঃ বাংলাদেশ,negative
2671,ছাপানো খাদ্য সঙ্গে  না,ছাপানো খাদ্য সঙ্গে  না,negative
5018,ছাগলের ছাগলামি,ছাগলের ছাগলামি,negative
5162,মুতিয়া চোদির কথা শোনে মনে হচছে ভারতের কোন পতিতালয় এর এক মুখ পুরা নসটা মহিলা । আসলে আওয়ামী নামের দল টাই এক নসটার দল আর এই দলের প্রধান সব চাইতে বড় নসটা । এই মালাউন রা যত দিন দেশের গারে বসে থাকবে ততদিন দেশে কোন শানতি থাকবে না,"চোদির,পুরা নসটা মহিলা ",negative
2590,সত্যি সত্যিই ছিলো বাঘ আমাদেরই চাপে হয়ে গেলো বেড়াল l,চাপে হয়ে গেলো বেড়াল,negative
5137,"সাধারন মানুষের গলা কাটার মত অবস্থা,,,,",গলা কাটার মত অবস্থা,negative
2780,"গত রাতে ২ বছরের বার্ষিকী চলছিল, কাগজ গুলি ছাপানো ছিল না।","গত রাতে ২ বছরের বার্ষিকী চলছিল, কাগজ গুলি ছাপানো ছিল না।",negative
2639,পাপন খেলা দেখেনি?রাজ্জাক কি জিনিষ মাঠে এসে দেখ,খেলা দেখেনি,negative
2598,তামিম ত টেস্টে খেলা জানে না,খেলা জানে না,negative
2601,খন আবার একটা ম্যাচ ভালো না খেলুক তখন আবার জোর গলায় বলবে এই রাজ্জাক কে বাদ দেও খেলতে পারে না,খেলতে পারে না,negative
5161,মাতিয়া চৌধুরীকে খেয়ে দেয়া হোক,খেয়ে দেয়া হোক,negative
2594,টেষ্ট ক্রিকেটে রান আউট খুবই দুঃখজনক।,খুবই দুঃখজনক,negative
2608,আমি রথ এর দ্বিগুণ হয়েছি এবং উভয় বার খুব হতাশাজনক ছিলাম,খুব হতাশাজনক ছিলাম,negative
2759,সাকিব ছাড়া বাংলাদেশ স্পিন বোলিং লাইন খুব সাধারণ মানে।,খুব সাধারণ মানে।,negative
2629,"খুব পাগল না,তাদের মেটা মার্টিনি সম্পর্কে ।","খুব পাগল না,",negative
2682,টারনিং পিচ বানিয়ে ওষুধ খুজে লাভ কি বাউন্সি পিচ বানালেই হয় ।,খুজে লাভ কি ,negative
2600,ইমরুল খারাপ ফর্মে থাকা অবস্থায় তাকে নেওয়া হয়তেছে অথচ শাহরিয়ার নাফিসকে সুযোগ দেওয়া হয়তেছে না।,খারাপ ফর্মে থাকা অবস্থায় তাকে নেওয়া হয়তেছে সুযোগ দেওয়া হয়তেছে না,negative
2757,"আমি গত দুই বছর ধরে NYCতে অভিজ্ঞতার সহিত আছি,অর্থের জন্য আমার অ্যামা মান  খারাপ  আছে।",খারাপ  আছে।,negative
2856,"বেশ স্পষ্টভাবে, খারাপ সুশি আমি কখনও চেষ্টা করি নাই",খারাপ,negative
5138,কুত্তার বাচ্ছার রাজনীতি আমাদের দেশটা ধ্বংশ করে দিচ্ছে। সবই ভাউতাবাজি।,কুত্তার বাচ্ছার রাজনীতি আমাদের দেশটা ধ্বংশ করে দিচ্ছে,negative
5159,কুওার বাচ্চা তুই মতিয়া,কুওার বাচ্চা তুই মতিয়া,negative
2656,"আমি রিজার্ভেশন করার চেষ্টা করেছি, কিন্তু উভয়ই সময়, হোস্টেলে আমার নাম ছিল না।","কিন্তু উভয়ই সময়, হোস্টেলে আমার নাম ছিল না",negative
2644,ওরা ত ২০০ করছে তোরা ১০০ করতে পারবে না,করতে পারবে না,negative
2647,কখনো আমি  এত অমনোযোগী আচরণ করি নি।,কখনো আমি  এত অমনোযোগী আচরণ করি নি।,negative
2673,ওদের রঙ্গনা হেরাত একাই যথেষ্ট।,ওদের রঙ্গনা হেরাত একাই যথেষ্ট।,negative
4464,এস্কিডেন্ট এটা ঠিক হলনা,এস্কিডেন্ট এটা ঠিক হলনা,negative
2705,এনামুল বলদাটা এই অলক্ষীটা লাগাই গেছে,এনামুল বলদাটা এই অলক্ষীটা লাগাই গেছে,negative
2746,এনামুল তো ০ কাটাতে পারছে না।,এনামুল তো ০ কাটাতে পারছে না।,negative
2776,এটি এক ব্রুকলিনের সর্বাধিক উৎকৃষ্ট রেস্তোরাঁ,এটি এক ব্রুকলিনের সর্বাধিক উৎকৃষ্ট রেস্তোরাঁ,negative
2664,এটি অপেক্ষা করছে এটি অসামঞ্জস্যপূর্ণ সামগ্রিকভাবে একটি ওহ,এটি অসামঞ্জস্যপূর্ণ সামগ্রিকভাবে একটি ওহ,negative
2612,এটাই তো সমস্যা এক দিনে হিরো করে দেওয়া তোমাদের কাজ,এটাই তো সমস্যা ,negative
2781,"এটা বরং তাদের দেরী ছিল,একটি ঘন্টা ধরে বসে থাকতে","এটা বরং তাদের দেরী ছিল,একটি ঘন্টা ধরে বসে থাকতে",negative
2704,এটা পুরা দমে ফিক্সিং একটা খেলা হইসে।,এটা পুরা দমে ফিক্সিং একটা খেলা হইসে।,negative
2642,এখন তো নিজেরাই দিশেহারা!!!,এখন তো নিজেরাই দিশেহারা!!!,negative
2742,একটু ভালো খেললেই অহংকার এসে ভর করে আর তাই পতন এসে ভীর করে।,একটু ভালো খেললেই অহংকার এসে ভর করে আর তাই পতন এসে ভীর করে।,negative
2726,"একটি সংকীর্ণ করিডোরটি একটি ছোট্ট স্থান বাড়ে যেখানে তিনটি ক্ষুদ্র সাদা টাইল্ড কাউন্টার রয়েছে, প্রচুর পরিমাণে জালিয়াতি (বোতল, কাঁধের ডাল) এবং 12-14 এনট্র্রিটের একটি ছোট কভার থাকে।","একটি সংকীর্ণ করিডোরটি একটি ছোট্ট স্থান বাড়ে যেখানে তিনটি ক্ষুদ্র সাদা টাইল্ড কাউন্টার রয়েছে, প্রচুর পরিমাণে জালিয়াতি (বোতল, কাঁধের ডাল) এবং 12-14 এনট্র্রিটের একটি ছোট কভার থাকে।",negative
5117,"এইটা,,ভাল,,না,,",এইটা ভাল না,negative
2648,"এই সুযোগে অবসর নেয়া উচিত,,খুব ভাল হবে রাজ্জাকের জন্য",এই সুযোগে অবসর নেয়া উচিত,negative
2593,দেশের এই ভয়ানক পরিস্থিতিতে আওয়ামী দালাল বিবিসি আছে খেলাধুলা নিয়া!,এই ভয়ানক পরিস্থিতিতে আওয়ামী দালাল,negative
2733,"এই কেমন পিচ """"""! বল তো খেলতে কস্ট হয়ে যাচ্ছে","এই কেমন পিচ """"""! বল তো খেলতে কস্ট হয়ে যাচ্ছে",negative
5140,এই অবৈধ সরকারের সব কাজেই ধান্দাবাজি,এই অবৈধ সরকারের সব কাজেই ধান্দাবাজি,negative
2610,"এ আর নতুনকি, বাংলাদেশের ক্রিকেট মানেই,সজন প্রিয়জন ,,","এ আর নতুনকি, বাংলাদেশের ক্রিকেট মানেই,সজন প্রিয়জন ,,",negative
2611,রাজ্জাককে উপেক্ষা করেনি বাংলাদেশ! উপেক্ষা করেছিল হাথুরেসিংহে,উপেক্ষা করেছিল হাথুরেসিংহে,negative
2754,"উপেক্ষা করুন,শুধু ট্রেন্ডি wannabes এর জন্য","উপেক্ষা করুন,শুধু ট্রেন্ডি wannabes এর জন্য",negative
2740,উডনের জন্য পানি ও স্যুপ সয়া সস ছিল।,উডনের জন্য পানি ও স্যুপ সয়া সস ছিল।,negative
2633,আরে বুড়া মানুষ কামের না।ওরে দলে রাখছে ক্যান??,আরে বুড়া মানুষ কামের না।ওরে দলে রাখছে ক্যান??,negative
2745,"আমি তোমাকে ভালোবাসি, যখন তারা তাদের খাদ্যের  অর্ডার আপনার দিতে বলেছে  তারা বললো  পাল্টা সব ব্যবসা হতে পারে। আমি তোমাকে ভালোবাসি, যখন তারা তাদের খাদ্যের  অর্ডার আপনার দিতে বলেছে  তারা বললো  পাল্টা সব ব্যবসা হতে পারে।","আমি তোমাকে ভালোবাসি, যখন তারা তাদের খাদ্যের  অর্ডার আপনার দিতে বলেছে  তারা বললো  পাল্টা সব ব্যবসা হতে পারে। আমি তোমাকে ভালোবাসি, যখন তারা তাদের খাদ্যের  অর্ডার আপনার দিতে বলেছে  তারা বললো  পাল্টা সব ব্যবসা হতে পারে।",negative
2738,আমি এই রেস্তোরাঁয়  কখনোআ দেখা করব না।,আমি এই রেস্তোরাঁয়  কখনোআ দেখা করব না।,negative
2649,আমার ডেলিভারির জন্য রেস্টুরেন্ট অর্ধেক অর্ডার ভুলে যায়,আমার ডেলিভারির জন্য রেস্টুরেন্ট অর্ধেক অর্ডার ভুলে যায়,negative
5121,"বাজারে গেলে ৭০ ৮০ টাকা দিয়ে তরকারি কিনতে হয়, আমাদের পকেট ফাকা করে ছ্যাটেলাইট উড়ে, নাম হয় আওয়ামীলীগ এর।",আমাদের পকেট ফাকা করে ছ্যাটেলাইট উড়ে,negative
2651,"আমাদের উপর চেক করা হয়,কারণ আমাদের সার্ভার পুরো খাবার সময় দুবার","আমাদের উপর চেক করা হয়,কারণ আমাদের সার্ভার পুরো খাবার সময় দুবার",negative
2703,আমাদের অধিনায়ক সাহেবে মাতাল হয়ে গেছে।উনি টচ জিতে কেন বার বার ব্যাটিং নিচ্ছেন???,আমাদের অধিনায়ক সাহেবে মাতাল হয়ে গেছে।উনি টচ জিতে কেন বার বার ব্যাটিং নিচ্ছেন???,negative
2778,আব্দুল রাজ্জাক কে অবশ্যই সুজুগ দেয়া উচিৎ।,আব্দুল রাজ্জাক কে অবশ্যই সুজুগ দেয়া উচিৎ।,negative
2702,আবাল ব্যাটিং হচ্ছে..,আবাল ব্যাটিং হচ্ছে..,negative
2775,আবার সাব্বির কেন,আবার সাব্বির কেন,negative
2686,লেগ ভেল্কির কোন ঔসুধ নাই।আফ্রিকার মরন দশা!!,আফ্রিকার মরন দশা!!,negative
4653,আন লাইক কোন বলদে মারলিরে।।।।,আন লাইক কোন বলদে মারলিরে,negative
2736,আজকের ম্যাচটা ফিক্সিং করে শ্রীলংকাকে জিতিয়ে দেয়ার জন্য বিসিবি কত টাকা খেয়েছে জাতি জানতে চায়।,আজকের ম্যাচটা ফিক্সিং করে শ্রীলংকাকে জিতিয়ে দেয়ার জন্য বিসিবি কত টাকা খেয়েছে জাতি জানতে চায়।,negative
2706,আজকে ম্যাচ তামিমের জন্য হারবো।,আজকে ম্যাচ তামিমের জন্য হারবো।,negative
5155,আওয়ামিলীগ মুক্তি যোদ্ধের কোন ভুমিকাই নেই তবুও আজ মুক্তি যোদ্ধ নিয়ে গেউ গেউ করে এতে হাসি পায় লজ্জাও লাগেনা?,আজ মুক্তি যোদ্ধ নিয়ে গেউ গেউ করে ,negative
2756,"আগের হাল যেমনে যায়, পিছেরটা আগেরটারে দেইখা যায়।","আগের হাল যেমনে যায়, পিছেরটা আগেরটারে দেইখা যায়।",negative
5158,আগল পাগল মন্ত্রী বানাই বালের উন্নতি করবে,আগল পাগল মন্ত্রী বানাই বালের উন্নতি করবে,negative
2737,অ্যাট্রাকিয়াস থাকার কারনে খাবারটি ভয়াবহ ছিল।,অ্যাট্রাকিয়াস থাকার কারনে খাবারটি ভয়াবহ ছিল।,negative
2715,বেটা হাতুরীর অহংকার একেবারে ধুলোয় মিশিয়ে দিলো।,অহংকার ,negative
2592,"ক্রিকেটে ভারত একটা অসভ্য দল,বিরাট কোহলির আচরনে স্পষ্ট ফুটে উঠে।","অসভ্য দল,বিরাট কোহলির আচরনে স্পষ্ট ফুটে উঠে",negative
2605,অল আউট হ তারাতারি।,অল আউট হ তারাতারি।,negative
5130,অযথা খরচ !,অযথা খরচ !,negative
5050,ভাই। অনেক বড় কুতুব আপনি বোঝা গেল,অনেক বড় কুতুব,negative
2624,"আমি সেখানে কয়েক বার গিয়েছি, এবং আমি সাধারণত কিছু চমত্কার অদ্ভুত মানুষ পাশে বসতে শেষ।",অদ্ভুত মানুষ পাশে বসতে শেষ।,negative
5143,Mohammed Ali রাজাকারের বাচ্চা রাজাকার। বাইঞ্চোদ। ওনারে নিয়া বাজে কথা বলিস কেন,Mohammed Ali রাজাকারের বাচ্চা রাজাকার। বাইঞ্চোদ। ওনারে নিয়া বাজে কথা বলিস কেন,negative
2739,৮২ রানে অল উইকেট|,৮২ রানে অল উইকেট|,negative
2699,৫০ তে খুশি থাকেন আমাদের খেলোয়ারা।,৫০ তে খুশি থাকেন আমাদের খেলোয়ারা।,negative
2687,স্যার শূন্য সরকার আর লিটল বাঁশ এদের জন্য আজ ম্যাচ হেরে গেলো, হেরে গেলো,negative
134,কখনও হতাশ করা হয়েছে লাল চোখে, হতাশ করা হয়েছে লাল চোখে,negative
2790,"তবে, এটি একটি বিশেষ ভ্রমণের মূল্য নয়।", মূল্য নয়,negative
2719,নাসিরে আর মাত্র ১০০ রানের জন্য সেন্চুরিটা মিস করল, মিস করল,negative
2690,বোর্ড কি মাল খাইয়া একাদশ ঘোষণা করলো নাকি???, মাল খাইয়া ,negative
2693,পরাজয় হয়ছি করার কিছু নাই কিন্তু মাএ ৮২ রানে অলআউট মানতে পারলাম না।!!!, মানতে পারলাম না।!!!,negative
5150,আহত কেন হয়েছিলরে মাগি, মাগি,negative
5163,মতিয়া একটা মাগির বাচ্চা, মতিয়া একটা মাগির বাচ্চা,negative
2688,আমার পরিবার সম্পূর্ণ  ভয়াবহ ছিল।, ভয়াবহ ছিল।,negative
2697,সাকিব তামিম ছাড়া বাংলাদেশের অন্য ব্যাটসম্যান গুলা বি গ্রডের, বি গ্রডের,negative
2717,আজকে হাতুরী পিটা করছে শ্রীলঙ্কাকে, পিটা করছে ,negative
5128,"আমি ১০০% সিওর আপনি বিরদি দলের না হলে একটিতো ভালো গুন তুলে ধরতেন ভাই, দেশের মানুষ সব গুলো গাধা, ধন্যবাদ ভাইয়া চালিয়ে যান একদিন সফল হবেন ইনসা আল্লাহ!", দেশের মানুষ সব গুলো গাধা,negative
2765,যতবলে ততনা আমরাও পারি লংকাকে হারাতে।, তত না ,negative
1626,তিন পাগল কে জুতা দিয়ে পিটা দরকার, জুতা দিয়ে পিটা,negative
2604,হুজুগে বাঙালি।হালারা তাকে ভাল খেলছে বলে মাথাই নিয়ে নাছবে আবার কয়েকটা খারাপ খেললে মাথা থেকে ফেলে দিবে।, খারাপ খেললে মাথা থেকে ফেলে দিবে।,negative
2791,মোসাদ্দেকের বদলে সাব্বির! কেমনে কি?, কেমনে কি,negative
2620,রাজ্জাকের একটা উইকেট পাওয়া মানে একেক কর্মকর্তার গালে জুতা মারা।, একেক কর্মকর্তার গালে জুতা মারা।,negative
2764,রাজজাককে না নিলে তার অভিশাপে হারবে বাংলাদেশ।, অভিশাপে হারবে ,negative
2286,আমি কি করব,আমি কি করব,neutral
2287,"ধ্যাততেরিকি বাংলা কমেডি মুভি টি দেখুন এবং চ্যানেল টি অবশ্যই ""SUBSCRIBE"" করুন","ধ্যাততেরিকি বাংলা কমেডি মুভি টি দেখুন এবং চ্যানেল টি অবশ্যই ""SUBSCRIBE"" করুন",neutral
2288,- প্রশ্ন কে দিসে? - নাহিদ,- প্রশ্ন কে দিসে? - নাহিদ,neutral
2289,এইরকম ঘটনা প্রতি বছর এসএসসি পরীক্ষার সময় প্রায় প্রতি ঘরে ঘরে ঘটে,এইরকম ঘটনা প্রতি বছর এসএসসি পরীক্ষার সময় প্রায় প্রতি ঘরে ঘরে ঘটে,neutral
2290,আহারে বেচারা ছেলেটার কথা চিন্তা করে খুব কষ্ট লাগতেচে আমার,আহারে বেচারা ছেলেটার কথা চিন্তা করে খুব কষ্ট লাগতেচে আমার,neutral
2309,আমাদের দেশের ছেলে আবাল গুলোএদের কাছ থেকে অনেক কিছু শেখার আছে আবাল গুলো কোথায় আজ,আমাদের দেশের ছেলে আবাল গুলোএদের কাছ থেকে অনেক কিছু শেখার আছে আবাল গুলো কোথায় আজ,neutral
